LHipAngles,LKneeAngles,LAbsAnkleAngle,LAnkleAngles,RHipAngles,RKneeAngles,RAnkleAngles,RAbsAnkleAngle,LPelvisAngles,RPelvisAngles,LFootProgressAngles,RFootProgressAngles,          ,         ,LHipPower,   ,           ,LKneePower,   ,            ,LAnklePower,   ,            ,RHipPower,   ,           ,RKneePower,   ,            ,RAnklePower,   ,            ,LAnkleForce,            ,            ,RAnkleForce,           ,           ,RKneeForce,          ,       ,LKneeForce,           ,       ,RHipForce,        ,      ,LHipForce,       ,      ,LAnkleMoment,           ,          ,RAnkleMoment,           ,          ,RKneeMoment,        ,           ,LKneeMoment,        ,         ,RHipMoment,        ,        ,LHipMoment,        ,
11.1607,37.3403,9.4326,9.5752,-0.7831,21.4389,17.2917,14.4146,2.7822,2.7822,-74.0832,-87.2133,-0.86123,0.81181,0,0,-0.023876,0,0,-0.12216,0,0,0.01211,0,0,0.023576,0,0,-0.0071728,0,0,0.0047919,-0.17037,-0.0084993,-0.042569,-0.14232,-0.0021112,-0.0084139,-0.15695,-0.09528,0.56876,-0.26865,0.093323,0.57072,0.15668,-0.34719,1.5146,0.28317,0.5363,1.43,-22.007,5.9877E-16,-5.507,-18.5758,-7.3735E-16,0.23623,-26.6496,15.9836,-0.27037,-39.6294,15.7349,-4.8537,-21.3955,128.5513,-8.1734,-27.98,176.7245,-20.5915
11.5144,34.4414,9.6646,9.8714,-1.2143,21.2329,17.6493,14.7121,2.8652,2.8652,-77.8287,-87.2328,-1.0817,0.8241,0,0,-0.023571,0,0,-0.14901,0,0,0.011458,0,0,0.024928,0,0,-0.0076036,0,0,0.004856,-0.17882,-0.0088811,-0.046598,-0.14218,-0.0025599,-0.008025,-0.15655,-0.095668,0.56853,-0.26483,0.097566,0.6018,0.15446,-0.35022,1.5133,0.28522,0.53814,1.458,-22.5952,-5.9877E-16,-5.3289,-18.5014,3.8632E-16,0.28942,-27.078,16.2076,-0.28184,-46.309,18.4909,-4.6443,-19.7231,129.8419,-8.2851,-19.3294,180.8933,-22.5442
11.7575,31.4047,9.843,10.1359,-1.6524,21.0235,18.0143,15.0146,2.9483,2.9483,-81.5429,-87.2549,-1.3098,0.83827,0,0,-0.021937,0,0,-0.17666,0,0,0.010188,0,0,0.025891,0,0,-0.0078315,0,0,0.0049322,-0.18414,-0.0084156,-0.051388,-0.14206,-0.002993,-0.0074695,-0.15541,-0.095606,0.56855,-0.26064,0.10122,0.62507,0.15346,-0.35257,1.5122,0.27788,0.53905,1.4812,-22.7507,-1.9959E-16,-4.7408,-18.4371,6.2606E-16,0.32096,-27.3432,16.3754,-0.31545,-53.4405,22.1138,-4.0403,-18.8923,130.6895,-8.3888,-6.4452,184.9893,-24.5392
11.8955,28.2785,9.9932,10.3973,-2.0968,20.8152,18.3906,15.3229,3.0298,3.0298,-85.1957,-87.2771,-1.5465,0.85563,0,0,-0.018487,0,0,-0.20634,0,0,0.0081825,0,0,0.026608,0,0,-0.0078263,0,0,0.0050412,-0.18564,-0.007094,-0.05732,-0.14198,-0.0034076,-0.0068709,-0.15394,-0.095269,0.56874,-0.25702,0.10476,0.63944,0.15316,-0.35445,1.5117,0.26187,0.53898,1.4983,-22.2053,-4.4908E-16,-3.7728,-18.3891,-8.8646E-16,0.34012,-27.5665,16.5335,-0.36311,-61.7475,26.8964,-3.0821,-18.5616,131.2363,-8.5023,11.1836,189.1165,-26.8267
11.9357,25.1145,10.1349,10.6764,-2.5463,20.614,18.7838,15.6389,3.1079,3.1079,-88.7483,-87.2977,-1.7942,0.87808,0,0,-0.012699,0,0,-0.23702,0,0,0.0055329,0,0,0.027261,0,0,-0.0075641,0,0,0.0051972,-0.183,-0.005116,-0.064258,-0.14189,-0.0038485,-0.0063348,-0.1525,-0.09488,0.56894,-0.25406,0.10838,0.64468,0.15288,-0.35604,1.5118,0.23916,0.53777,1.5074,-20.7863,4.2413E-16,-2.5235,-18.3441,-2.2142E-16,0.3696,-27.8499,16.7491,-0.40369,-71.4064,32.8543,-1.8763,-18.3425,131.6555,-8.6363,32.9329,193.0439,-29.4789
11.887,21.9703,10.2759,10.9776,-2.9992,20.4272,19.201,15.9655,3.1807,3.1807,-92.1468,-87.3151,-2.0566,0.9071,0,0,-0.0044785,0,0,-0.26488,0,0,0.0026266,0,0,0.028025,0,0,-0.0070241,0,0,0.0053962,-0.17638,-0.0029183,-0.071602,-0.14176,-0.0044219,-0.0059155,-0.15134,-0.094752,0.56911,-0.25115,0.11176,0.64147,0.15213,-0.35774,1.5127,0.21307,0.53516,1.5083,-18.4622,-2.8691E-16,-1.169,-18.2824,-5.1457E-17,0.43653,-28.2335,17.118,-0.41169,-81.9942,39.5989,-0.6011,-17.9597,132.2065,-8.802,56.9833,196.2134,-32.3931
11.7601,18.9103,10.4082,11.2835,-3.4538,20.2622,19.6488,16.3054,3.2466,3.2466,-95.3184,-87.3272,-2.3383,0.94303,0,0,0.005525,0,0,-0.284,0,0,0.000053867,0,0,0.029059,0,0,-0.0061939,0,0,0.005614,-0.16643,-0.0010892,-0.078448,-0.14154,-0.0051529,-0.0056427,-0.1508,-0.095053,0.5691,-0.24722,0.11414,0.63132,0.15005,-0.35968,1.5143,0.1874,0.53106,1.5014,-15.3694,6.5491E-16,0.065792,-18.1871,2.3701E-16,0.54881,-28.7569,17.6798,-0.38014,-92.5747,46.3734,0.52638,-17.0149,132.9848,-9.0075,80.6466,197.9741,-35.3361
11.5669,16.0048,10.5065,11.5525,-3.9083,20.1262,20.132,16.6598,3.3037,3.3037,-98.1737,-87.3309,-2.6441,0.98478,0,0,0.015898,0,0,-0.28836,0,0,-0.0016621,0,0,0.030485,0,0,-0.0050754,0,0,0.0058175,-0.15426,-0.00012788,-0.08383,-0.14127,-0.0060031,-0.0055348,-0.15121,-0.095885,0.56898,-0.24103,0.11465,0.61647,0.14602,-0.36205,1.517,0.16585,0.52586,1.4887,-11.8091,-1.2474E-16,0.97666,-18.0558,-4.3894E-16,0.69804,-29.4679,18.4354,-0.31791,-101.9042,52.2538,1.318,-15.1808,134.0475,-9.2628,100.8773,197.9661,-37.9868
11.3204,13.3262,10.5313,11.7231,-4.3618,20.0249,20.6524,17.0285,3.3506,3.3506,-100.614,-87.3214,-2.978,1.03,0,0,0.02482,0,0,-0.27405,0,0,-0.002311,0,0,0.032391,0,0,-0.0036837,0,0,0.0059803,-0.14128,-0.0002348,-0.086946,-0.14101,-0.0069445,-0.0056382,-0.15286,-0.097406,0.56878,-0.23139,0.11273,0.59954,0.13947,-0.36507,1.5208,0.15121,0.52045,1.4731,-8.2001,-7.9836E-16,1.4525,-17.9075,3.1186E-18,0.87327,-30.4052,19.4031,-0.23689,-108.6779,56.3808,1.6813,-12.1979,135.4738,-9.5864,114.9269,196.3313,-39.9546
11.0336,10.9436,10.4353,11.7255,-4.8139,19.962,21.2087,17.4093,3.3862,3.3862,-102.5429,-87.2928,-3.3435,1.0756,0,0,0.030557,0,0,-0.24102,0,0,-0.0020601,0,0,0.034761,0,0,-0.0020337,0,0,0.0060917,-0.12897,-0.0012241,-0.08729,-0.14087,-0.0079787,-0.0059734,-0.15582,-0.099733,0.56869,-0.21741,0.10826,0.58326,0.13042,-0.36889,1.5262,0.14506,0.51626,1.4581,-5.013,-1.0479E-15,1.5173,-17.7676,7.6484E-16,1.0676,-31.5708,20.6047,-0.1453,-111.7634,58.1303,1.6541,-8.0956,137.3096,-9.9909,120.8213,193.7004,-40.8048
10.7185,8.915,10.1722,11.4966,-5.2649,19.9388,21.7973,17.7994,3.4092,3.4092,-103.8799,-87.2393,-3.7431,1.1179,0,0,0.031865,0,0,-0.19339,0,0,-0.0013598,0,0,0.037483,0,0,-0.00013104,0,0,0.0061645,-0.11878,-0.0025719,-0.084623,-0.14094,-0.0090645,-0.0065681,-0.16008,-0.10278,0.56892,-0.19842,0.10158,0.57012,0.11915,-0.37336,1.5331,0.14764,0.51466,1.4465,-2.7045,-7.4846E-16,1.3179,-17.6625,-6.9545E-16,1.2669,-32.9935,22.0256,-0.058301,-110.3071,57.2043,1.3919,-3.0268,139.4173,-10.485,117.5283,190.8946,-40.1079
10.3854,7.281,9.7076,10.9956,-5.7152,19.9555,22.4128,18.1964,3.419,3.419,-104.575,-87.1553,-4.1786,1.1534,0,0,0.028179,0,0,-0.13855,0,0,-0.00082058,0,0,0.040282,0,0,0.0020481,0,0,0.0062288,-0.11196,-0.0036141,-0.078954,-0.1413,-0.010105,-0.0073955,-0.16541,-0.10628,0.56978,-0.1741,0.093449,0.56223,0.10656,-0.37807,1.5422,0.1586,0.51701,1.4411,-1.6497,6.9857E-16,1.0619,-17.6035,7.0792E-16,1.4457,-34.6919,23.6128,-0.00076287,-103.8145,53.6856,1.1117,2.5689,141.4846,-11.0721,104.8364,188.7975,-37.5403
10.0422,6.0596,9.0268,10.2137,-6.1647,20.0118,23.0485,18.5989,3.4148,3.4148,-104.6192,-87.036,-4.6504,1.1789,0,0,0.01974,0,0,-0.085219,0,0,-0.0011068,0,0,0.042753,0,0,0.0045832,0,0,0.0063024,-0.10946,-0.0037999,-0.07047,-0.14197,-0.011073,-0.0083784,-0.17129,-0.10994,0.57165,-0.14472,0.084733,0.5609,0.094129,-0.38265,1.5532,0.17647,0.52362,1.4431,-2.0919,-4.9898E-16,0.93882,-17.5741,1.5593E-17,1.5891,-36.6248,25.339,0.015145,-92.2373,47.9744,1.023,7.9223,143.2563,-11.7471,83.4518,187.8958,-32.982
9.6943,5.2443,8.1418,9.1789,-6.6116,20.109,23.6951,19.006,3.3962,3.3962,-104.0511,-86.8765,-5.1565,1.1927,0,0,0.0075704,0,0,-0.041273,0,0,-0.0027496,0,0,0.044312,0,0,0.0076241,0,0,0.0063649,-0.11178,-0.0029415,-0.059622,-0.14287,-0.012036,-0.0093209,-0.17675,-0.11345,0.57486,-0.11143,0.076253,0.56666,0.083968,-0.38668,1.5661,0.19926,0.53409,1.4531,-4.0887,3.4928E-16,1.0501,-17.5343,4.366E-16,1.7028,-38.625,27.1611,0.000039778,-76.1164,40.7081,1.2591,11.849,144.4812,-12.4684,54.9731,188.2688,-26.6185
9.3445,4.8055,7.0934,7.9532,-7.0516,20.2514,24.3393,19.4161,3.3628,3.3628,-102.9568,-86.6693,-5.691,1.1945,0,0,-0.0065055,0,0,-0.011679,0,0,-0.0058454,0,0,0.044327,0,0,0.011388,0,0,0.0063674,-0.1188,-0.0013188,-0.047255,-0.14393,-0.013117,-0.0099889,-0.18071,-0.11656,0.57977,-0.076727,0.068568,0.57882,0.078563,-0.39004,1.5805,0.22375,0.54678,1.4701,-7.4718,-2.9939E-16,1.3719,-17.4525,7.3131E-16,1.8089,-40.4674,29.0132,-0.018934,-56.7624,32.6358,1.8269,12.9946,145.0521,-13.1703,22.2292,189.3962,-19.0079
8.9933,4.6954,5.9484,6.6252,-7.4767,20.4481,24.9623,19.8257,3.3145,3.3145,-101.4623,-86.4038,-6.2424,1.1845,0,0,-0.020114,0,0,0.0027457,0,0,-0.0097986,0,0,0.042318,0,0,0.016133,0,0,0.0062578,-0.12952,0.00032,-0.034697,-0.14507,-0.014395,-0.0102,-0.18228,-0.11914,0.58633,-0.044476,0.06189,0.59554,0.079838,-0.39271,1.5952,0.24548,0.55931,1.492,-11.8376,1.9959E-16,1.7453,-17.3096,2.4949E-17,1.9249,-41.9533,30.8043,-0.018281,-36.2724,24.4794,2.5746,10.2832,144.9624,-13.7894,-10.7099,190.3197,-11.0659
8.6393,4.8557,4.7928,5.2991,-7.8746,20.7139,25.5405,20.2289,3.2513,3.2513,-99.7187,-86.0654,-6.7936,1.1629,0,0,-0.030945,0,0,0.0051198,0,0,-0.013364,0,0,0.038274,0,0,0.022153,0,0,0.0060042,-0.14222,0.00095542,-0.023486,-0.1462,-0.01592,-0.0099573,-0.18104,-0.1215,0.59415,-0.019094,0.055874,0.61402,0.08899,-0.39536,1.609,0.2596,0.56869,1.516,-16.6015,6.9857E-16,1.9194,-17.1028,1.4112E-16,2.0585,-42.9816,32.5345,0.016041,-17.1369,16.7611,3.2166,3.1617,144.6235,-14.3179,-39.2449,189.759,-3.8707
8.279,5.2251,3.7214,4.083,-8.2294,21.0698,26.047,20.6177,3.1732,3.1732,-97.8843,-85.6365,-7.3227,1.1302,0,0,-0.037589,0,0,0.00065762,0,0,-0.015065,0,0,0.032744,0,0,0.029718,0,0,0.0055905,-0.15474,-0.00016148,-0.014709,-0.14714,-0.017732,-0.0093668,-0.17692,-0.12432,0.60241,-0.0037014,0.049771,0.6312,0.10626,-0.39898,1.62,0.26231,0.57223,1.5389,-21.0922,8.4826E-16,1.6844,-16.8209,-9.7456E-16,2.2025,-43.48,34.2857,0.085548,-1.4218,9.7684,3.4653,-8.4291,144.7176,-14.8009,-59.7223,186.596,1.7171
7.9074,5.7451,2.8237,3.074,-8.5212,21.542,26.4545,20.9818,3.0809,3.0809,-96.1048,-85.0968,-7.8042,1.0872,0,0,-0.039904,0,0,-0.0056457,0,0,-0.013897,0,0,0.026833,0,0,0.039001,0,0,0.0049967,-0.16486,-0.0030536,-0.0086601,-0.14772,-0.019814,-0.0085421,-0.17018,-0.12845,0.61033,0.00094449,0.042858,0.64414,0.13131,-0.40482,1.6268,0.25225,0.56825,1.5576,-24.6747,3.9918E-16,1.0053,-16.4404,7.2819E-16,2.3338,-43.4086,36.1697,0.17853,9.7554,3.6539,3.1863,-24.1712,146.0779,-15.3221,-70.4391,180.299,5.318
7.5179,6.3619,2.1693,2.3432,-8.7285,22.1595,26.7367,21.3074,2.9751,2.9751,-94.4956,-84.4235,-8.2106,1.037,0,0,-0.038671,0,0,-0.010419,0,0,-0.0099535,0,0,0.022053,0,0,0.050007,0,0,0.0041761,-0.17106,-0.0069631,-0.0050824,-0.14778,-0.022041,-0.0076183,-0.16164,-0.13458,0.61723,-0.0038232,0.035102,0.65086,0.16291,-0.41384,1.6286,0.23047,0.55695,1.5698,-26.9309,8.7321E-16,0.05243,-15.9261,9.1999E-16,2.4251,-42.8518,38.2341,0.28022,16.2501,-1.3789,2.4692,-43.1864,149.2976,-15.9655,-71.6511,171.3916,7.0407
7.1025,7.0268,1.7948,1.9239,-8.8292,22.9511,26.8675,21.5742,2.8569,2.8569,-93.1302,-83.5899,-8.5129,0.98569,0,0,-0.035006,0,0,-0.012306,0,0,-0.0043955,0,0,0.01993,0,0,0.062582,0,0,0.0030743,-0.17299,-0.010791,-0.0033546,-0.1473,-0.024211,-0.0067943,-0.15289,-0.14298,0.62259,-0.015136,0.027105,0.65099,0.19884,-0.42622,1.6251,0.20008,0.54011,1.5748,-27.7682,-3.2433E-16,-0.90737,-15.2549,4.1789E-16,2.4691,-42.0903,40.4205,0.39102,18.7529,-5.1104,1.5512,-63.9285,154.4653,-16.7794,-65.3534,161.196,7.3333
6.6536,7.6971,1.7011,1.81,-8.8024,23.9419,26.8193,21.7537,2.7281,2.7281,-92.0378,-82.5643,-8.6814,0.9413,0,0,-0.029953,0,0,-0.011556,0,0,0.0012053,0,0,0.021496,0,0,0.07654,0,0,0.0016744,-0.1712,-0.013689,-0.0027366,-0.14639,-0.026088,-0.0063656,-0.14609,-0.15348,0.62615,-0.029593,0.019572,0.64548,0.23615,-0.44134,1.6174,0.16547,0.52021,1.573,-27.3767,-6.362E-16,-1.6618,-14.4315,8.8568E-16,2.4855,-41.5794,42.6119,0.52986,18.4117,-7.4633,0.66901,-84.3635,161.239,-17.7757,-54.5469,151.1526,6.7415
6.1648,8.3363,1.8572,1.962,-8.6304,25.15,26.5606,21.8072,2.591,2.591,-91.2092,-81.3098,-8.6872,0.91153,0,0,-0.024319,0,0,-0.0092244,0,0,0.0056215,0,0,0.026725,0,0,0.091891,0,0,0.000021015,-0.16683,-0.01532,-0.0025765,-0.14528,-0.027395,-0.0067547,-0.14377,-0.16545,0.62787,-0.044236,0.012908,0.63617,0.27182,-0.45811,1.6071,0.13067,0.49925,1.5663,-26.1154,4.7559E-16,-2.1216,-13.4868,-3.2433E-16,2.5071,-41.9257,44.6435,0.72143,16.4209,-8.587,-0.029858,-102.2551,168.9674,-18.9289,-42.2106,142.2192,5.735
5.6327,8.9158,2.2103,2.3193,-8.2998,26.5843,26.0538,21.6866,2.4482,2.4482,-90.6081,-79.7852,-8.5036,0.90053,0,0,-0.018738,0,0,-0.0064214,0,0,0.008352,0,0,0.034224,0,0,0.10899,0,0,-0.0017783,-0.16114,-0.015784,-0.0024805,-0.14428,-0.027889,-0.0084851,-0.14819,-0.17788,0.62782,-0.057134,0.0072144,0.62509,0.30324,-0.47484,1.5962,0.09868,0.47876,1.5566,-24.3992,-3.0523E-16,-2.301,-12.4913,-9.73E-16,2.5747,-43.7335,46.3373,0.99048,13.725,-8.7895,-0.49415,-115.6482,176.8342,-20.1801,-30.6164,134.8403,4.6363
5.0572,9.4153,2.6976,2.8129,-7.8026,28.2437,25.2554,21.3366,2.3028,2.3028,-90.1837,-77.9461,-8.1099,0.90583,0,0,-0.013726,0,0,-0.0039098,0,0,0.0095484,0,0,0.041394,0,0,0.12851,0,0,-0.0036115,-0.15534,-0.015412,-0.002304,-0.14379,-0.027358,-0.01211,-0.16123,-0.18931,0.62624,-0.067428,0.0023344,0.61422,0.32866,-0.48974,1.5875,0.071244,0.45956,1.5463,-22.6114,-7.5646E-16,-2.2682,-11.5776,-2.7444E-16,2.7204,-47.5194,47.4419,1.3478,10.9336,-8.4454,-0.73897,-123.0913,183.9633,-21.4217,-21.103,128.9942,3.6305
4.4426,9.8239,3.2584,3.3783,-7.136,30.1184,24.1198,20.6997,2.1579,2.1579,-89.8826,-75.7498,-7.4961,0.91597,0,0,-0.0095936,0,0,-0.0020187,0,0,0.0096751,0,0,0.044981,0,0,0.15114,0,0,-0.0055139,-0.15026,-0.014604,-0.0020518,-0.14426,-0.025596,-0.018133,-0.18404,-0.19789,0.62328,-0.075079,-0.0020313,0.60485,0.34691,-0.50078,1.5828,0.048696,0.44196,1.5369,-21.0259,-3.0338E-16,-2.1079,-10.971,-9.4806E-16,2.9416,-53.5785,47.5982,1.7689,8.351,-7.9024,-0.81847,-123.7458,189.4264,-22.5015,-14.0752,124.3698,2.7915
3.7965,10.14,3.8423,3.9631,-6.3025,32.1909,22.6089,19.7257,2.0171,2.0171,-89.6579,-73.1633,-6.6692,0.90963,0,0,-0.0064135,0,0,-0.00076099,0,0,0.009197,0,0,0.042047,0,0,0.17717,0,0,-0.0078947,-0.14631,-0.013703,-0.0018064,-0.14623,-0.02247,-0.026909,-0.21689,-0.2017,0.61916,-0.080564,-0.006179,0.59771,0.35802,-0.50635,1.5842,0.030606,0.4259,1.5297,-19.7867,-8.814E-16,-1.8988,-11.0035,-9.9795E-16,3.1821,-61.8473,46.3972,2.185,6.0643,-7.4063,-0.80136,-117.6518,192.5164,-23.2643,-9.2944,120.581,2.1142
3.1294,10.3698,4.4128,4.5307,-5.3091,34.4389,20.7092,18.3856,1.8837,1.8837,-89.4729,-70.176,-5.6621,0.85713,0,0,-0.0040759,0,0,-0.000017714,0,0,0.008454,0,0,0.03117,0,0,0.20567,0,0,-0.011707,-0.14364,-0.012908,-0.0016183,-0.1502,-0.017961,-0.038348,-0.2586,-0.19895,0.61385,-0.084451,-0.01029,0.59297,0.36295,-0.50535,1.5923,0.016043,0.41123,1.5251,-18.9384,7.1143E-16,-1.6961,-12.0685,5.9877E-16,3.3208,-71.6766,43.4304,2.4867,4.0958,-7.0731,-0.74522,-105.9428,192.7521,-23.5787,-6.2335,117.3247,1.5703
2.4534,10.5249,4.9479,5.0595,-4.1668,36.8365,18.4531,16.6894,1.7606,1.7606,-89.3024,-66.8163,-4.5411,0.7251,0,0,-0.00234,0,0,0.00036751,0,0,0.0076528,0,0,0.013747,0,0,0.23361,0,0,-0.018179,-0.14214,-0.012313,-0.0015052,-0.15631,-0.012264,-0.05159,-0.30603,-0.1882,0.60711,-0.087311,-0.014437,0.5904,0.36418,-0.49749,1.6058,0.0039664,0.39789,1.5232,-18.4595,-9.0142E-16,-1.5354,-14.4952,-1.9959E-16,3.2116,-81.6628,38.3863,2.5694,2.4346,-6.9313,-0.69352,-91.1573,189.8454,-23.3335,-4.2645,114.4201,1.1233
1.7808,10.6199,5.4383,5.541,-2.8894,39.3561,15.937,14.7007,1.6505,1.6505,-89.1326,-63.1672,-3.408,0.48375,0,0,-0.0008779,0,0,0.00053778,0,0,0.0069061,0,0,-0.0055318,0,0,0.25537,0,0,-0.027749,-0.14162,-0.011941,-0.0014956,-0.16403,-0.0058442,-0.06479,-0.35383,-0.16849,0.59804,-0.089715,-0.018502,0.5895,0.36509,-0.48274,1.6209,-0.0066359,0.38602,1.5235,-18.2869,-6.781E-16,-1.4372,-18.344,-5.9877E-16,2.7633,-89.6682,31.1649,2.3959,1.0242,-6.9334,-0.67612,-76.9261,183.3664,-22.3882,-2.726,111.8753,0.72443
1.1228,10.6697,5.8847,5.9769,-1.494,41.9676,13.3232,12.5432,1.5555,1.5555,-88.9586,-59.3728,-2.3882,0.11459,0,0,0.00058245,0,0,0.00059382,0,0,0.0062683,0,0,-0.019829,0,0,0.26362,0,0,-0.03864,-0.14176,-0.011762,-0.0015773,-0.1719,0.00052588,-0.075309,-0.39505,-0.13975,0.58506,-0.092086,-0.022332,0.58972,0.36885,-0.46136,1.6316,-0.016608,0.37589,1.5254,-18.3273,-9.348E-16,-1.4067,-23.2323,7.9836E-16,2.0199,-93.1971,22.1356,2.0258,-0.19397,-7.016,-0.70694,-67.0812,172.7825,-20.6047,-1.0738,109.779,0.33661
0.48866,10.6875,6.2941,6.3748,0.00018109,44.6375,10.8167,10.3886,1.4773,1.4773,-88.7824,-55.6284,-1.6018,-0.38398,0,0,0.0021868,0,0,0.00059279,0,0,0.0057622,0,0,-0.022792,0,0,0.25167,0,0,-0.046622,-0.14223,-0.011735,-0.0016935,-0.17773,0.0057803,-0.080422,-0.42241,-0.10366,0.56603,-0.094623,-0.025803,0.59046,0.37751,-0.43433,1.6305,-0.026433,0.36761,1.5282,-18.4807,-4.5921E-16,-1.4329,-28.3297,3.9918E-16,1.1791,-90.082,12.3999,1.5863,-1.2543,-7.1413,-0.78231,-64.5898,157.8912,-17.9714,1.0199,108.1696,-0.049694
-0.11493,10.6831,6.6757,6.7449,1.5718,47.3262,8.6194,8.426,1.4167,1.4167,-88.6091,-52.1535,-1.1272,-0.99614,0,0,0.0039593,0,0,0.00055581,0,0,0.0053941,0,0,-0.011859,0,0,0.21712,0,0,-0.047261,-0.14278,-0.011796,-0.0017811,-0.17935,0.0089252,-0.078475,-0.43108,-0.064044,0.53918,-0.097384,-0.028886,0.59118,0.39079,-0.40376,1.612,-0.036303,0.36133,1.531,-18.6658,6.8141E-16,-1.4907,-32.6127,-1.4969E-16,0.49319,-79.4969,3.6557,1.1899,-2.1806,-7.3145,-0.88174,-70.2589,139.3685,-14.6669,3.7091,107.0384,-0.41891
-0.68421,10.6627,7.0386,7.0967,3.1986,49.985,6.8846,6.8212,1.3741,1.3741,-88.445,-49.1527,-0.97418,-1.6945,0,0,0.005902,0,0,0.00048634,0,0,0.0051474,0,0,0.010728,0,0,0.16406,0,0,-0.039186,-0.14321,-0.01194,-0.0018372,-0.17553,0.0095855,-0.069623,-0.4205,-0.025943,0.50438,-0.10046,-0.031608,0.59158,0.407,-0.37269,1.5745,-0.046424,0.35698,1.5334,-18.8253,7.8862E-16,-1.5609,-35.2574,3.9918E-16,0.12156,-62.4805,-2.5106,0.88081,-3.0403,-7.5717,-0.9889,-82.5997,118.7572,-10.8984,7.1272,106.3115,-0.76855
-1.218,10.6284,7.3894,7.4374,4.8581,52.5556,5.6914,5.6823,1.3496,1.3496,-88.2958,-46.7827,-1.0834,-2.4497,0,0,0.0079603,0,0,0.00037661,0,0,0.0049881,0,0,0.038973,0,0,0.10296,0,0,-0.0251,-0.14342,-0.012154,-0.0018849,-0.16643,0.0081234,-0.055903,-0.39492,0.0057468,0.46379,-0.10386,-0.033961,0.5914,0.42416,-0.34411,1.5217,-0.056667,0.3545,1.5348,-18.9218,9.5751E-16,-1.6308,-35.9218,-3.9918E-16,0.067404,-41.8247,-5.2453,0.65846,-3.9086,-7.9238,-1.0923,-98.5936,98.3712,-6.8912,11.254,105.9461,-1.1075
-1.7174,10.5798,7.7322,7.7713,6.5289,54.9715,5.0456,5.0444,1.3426,1.3426,-88.1652,-45.1337,-1.3505,-3.2381,0,0,0.010091,0,0,0.00021517,0,0,0.0048682,0,0,0.06574,0,0,0.047148,0,0,-0.0098128,-0.14336,-0.01242,-0.0019853,-0.15342,0.0054125,-0.040415,-0.36174,0.027889,0.42131,-0.10756,-0.035956,0.59064,0.44135,-0.32064,1.4607,-0.06697,0.35364,1.5352,-18.9328,2.0096E-16,-1.6942,-34.7718,0,0.20399,-21.205,-4.7192,0.49862,-4.8815,-8.3564,-1.1863,-115.044,80.8942,-3.0113,16.0425,105.8859,-1.4607
-2.1851,10.5149,8.0675,8.0991,8.1915,57.1623,4.8978,4.8752,1.3527,1.3527,-88.0545,-44.2299,-1.6614,-4.0442,0,0,0.012221,0,0,-8.9972E-06,0,0,0.0047438,0,0,0.085772,0,0,0.0069217,0,0,0.0026867,-0.14306,-0.012701,-0.0022034,-0.13867,0.0023257,-0.026092,-0.32848,0.039763,0.38134,-0.11151,-0.03752,0.58942,0.45903,-0.30331,1.3988,-0.077015,0.35427,1.5343,-18.8629,9.044E-17,-1.7458,-32.3498,-3.9918E-16,0.37941,-3.8761,-1.8645,0.38063,-6.0276,-8.8091,-1.2655,-129.8301,68.4167,0.16322,21.3205,106.169,-1.8512
-2.6246,10.4312,8.3934,8.4189,9.8288,59.0601,5.1651,5.0972,1.3791,1.3791,-87.9617,-44.0437,-1.924,-4.8579,0,0,0.014277,0,0,-0.00030365,0,0,0.0045983,0,0,0.096892,0,0,-0.01421,0,0,0.010843,-0.14268,-0.012907,-0.0025737,-0.12439,-0.00069905,-0.014862,-0.30063,0.042677,0.34759,-0.11559,-0.03859,0.58797,0.47851,-0.29195,1.3419,-0.086469,0.35604,1.5327,-18.749,-4.5921E-16,-1.773,-29.3073,1.1975E-15,0.52051,8.1702,2.1586,0.31787,-7.3554,-9.2004,-1.3165,-142.1828,61.9397,1.974,26.8429,106.7927,-2.2789
-3.0398,10.3269,8.7069,8.7276,11.4259,60.6053,5.749,5.6127,1.421,1.421,-87.8834,-44.5157,-2.0833,-5.6701,0,0,0.016218,0,0,-0.00066668,0,0,0.0044353,0,0,0.099737,0,0,-0.019414,0,0,0.015068,-0.14234,-0.01299,-0.0031175,-0.11216,-0.0036582,-0.0074055,-0.2806,0.03877,0.32229,-0.11972,-0.0392,0.58651,0.50053,-0.28524,1.2923,-0.095227,0.3586,1.5303,-18.6338,6.2996E-16,-1.7681,-26.1836,7.9836E-16,0.646,14.4622,6.4105,0.35128,-8.8521,-9.4814,-1.3313,-152.2434,61.1535,1.9706,32.4359,107.7113,-2.7379
-3.4345,10.2016,9.006,9.0229,12.9693,61.7519,6.5468,6.322,1.4777,1.4777,-87.8158,-45.5703,-2.123,-6.4722,0,0,0.018007,0,0,-0.0010848,0,0,0.00427,0,0,0.096487,0,0,-0.015161,0,0,0.016509,-0.14212,-0.012945,-0.0038322,-0.103,-0.0067028,-0.0034991,-0.26843,0.030265,0.3063,-0.1238,-0.03944,0.58517,0.52534,-0.28133,1.2508,-0.10306,0.36151,1.5276,-18.5462,1.1071E-16,-1.7332,-23.3604,9.9795E-16,0.80961,15.6619,10.2867,0.51334,-10.4834,-9.6402,-1.312,-160.4623,64.8124,0.12583,37.934,108.8179,-3.2201
